#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 04 11 00 999 99.0 99.0  2.22  9.88  6.07  58 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 11 30 999 99.0 99.0  2.35  7.69  6.16  64 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 12 00 999 99.0 99.0  2.27  7.14  6.09  72 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 12 30 999 99.0 99.0  2.54  7.14  6.16  67 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 13 00 999 99.0 99.0  2.52  7.14  6.08  71 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 13 30 999 99.0 99.0  2.42  6.67  5.97  58 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 14 30 999 99.0 99.0  2.29  9.88  6.05  69 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 15 30 999 99.0 99.0  2.27  9.88  6.10  71 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 16 00 999 99.0 99.0  2.39  7.14  6.15  74 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 16 30 999 99.0 99.0  2.27  7.69  6.17  71 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 17 00 999 99.0 99.0  2.32  7.14  6.17  74 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 17 30 999 99.0 99.0  2.23  7.69  6.13  77 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 18 00 999 99.0 99.0  2.32  7.14  6.14  79 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 19 00 999 99.0 99.0  2.33  7.69  6.14  75 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 19 30 999 99.0 99.0  2.29  7.69  6.18  77 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 20 00 999 99.0 99.0  2.23  7.14  5.98  75 9999.0 999.0  24.6 999.0 99.0 99.00
